UNIQUE_ID,Watershed,DESCRIPTOR,Waterbody,MLTYP_NAME,Lat,Long,Datayear_mean,Datayear_n,Datayear_sd,Datayear_median,Datayear_max,Datayear_min,NO3,NO3_n,NO3_sd,NO3_median,NO3_max,NO3_min,TN,TN_n,TN_sd,TN_median,TN_max,TN_min
W2534,Merrimack,"[approximately 5000 feet upstream/west of Depot Street, Westford]",Stony Brook,River/Stream,42.5975906,-71.4475714,2015,10,0,2015,2015,2015,0.096,5,0.0960728889958036,0.096,0.25,0.02,0.508,5,0.12457929201917947,0.508,0.71,0.4
W2535,Shawsheen,"[approximately 250 feet upstream of mouth at confluence with Shawsheen River, Bedford]",Spring Brook,River/Stream,42.494062,-71.2559826,2015,8,0,2015,2015,2015,0.14250000000000002,4,0.17211914478058507,0.14250000000000002,0.4,0.04,0.745,4,0.15022205785658332,0.745,0.91,0.56
W2536,Concord (SuAsCo),"[unnamed tributary to Sudbury River locally known as 'Cochituate Brook', approximately 800 feet upstream of School Street (Route 126), Framingham]",Unnamed Tributary,River/Stream,42.3193238,-71.3955834,2015,8,0,2015,2015,2015,0.035,4,0.01,0.035,0.04,0.02,0.6375,4,0.14660036380127664,0.6375,0.82,0.48
W2537,Charles,"[approximately 800 feet downstream/north of Orchard Street, Millis]",Bogastow Brook,River/Stream,42.1870159,-71.3758224,2015,10,0,2015,2015,2015,0.109,5,0.06228964600958974,0.109,0.21,0.05,0.838,5,0.2265391798343059,0.838,1.2,0.66
W2538,Shawsheen,"[approximately 1900 feet upstream/north of Central Street, Andover]",Shawsheen River,River/Stream,42.6521945,-71.1509714,2015,10,0,2015,2015,2015,0.33,5,0.08062257748298549,0.33,0.42,0.2,0.918,5,0.18686893802876928,0.918,1.1,0.66
W2540,Merrimack,"[approximately 325 feet upstream/south of the Massachusetts/New Hampshire border, west of High Street, Dunstable]",Salmon Brook,River/Stream,42.700651,-71.487647,2015.4285714285713,14,0.5135525910130955,2015.4285714285713,2016,2015,0.08033333333333334,6,0.06980448887189611,0.08033333333333334,0.17,0.022,0.43875,8,0.10273926777458142,0.43875,0.53,0.24
W2541,Concord (SuAsCo),"[north of Route 117, Bolton approximately 1400 feet upstream of mouth at inlet of Delaney Pond, Stow]",Great Brook,River/Stream,42.444418,-71.551697,2015.4285714285713,14,0.5135525910130955,2015.4285714285713,2016,2015,0.14500000000000002,6,0.03885871845545089,0.14500000000000002,0.19,0.08,0.41000000000000003,8,0.08366600265340755,0.41000000000000003,0.51,0.29
W2542,Ipswich,"[approximately 900 feet upstream/west of Liberty Street, Middleton]",Boston Brook,River/Stream,42.618394,-71.021129,2015.4285714285713,14,0.5135525910130955,2015.4285714285713,2016,2015,0.0815,6,0.05543915583772899,0.0815,0.18,0.039,0.68875,8,0.14875075029822776,0.68875,0.86,0.39
W2543,Parker,"[approximately 4300 feet upstream/south of Glen Street, Rowley]",Mill River,River/Stream,42.733424,-70.904624,2015.4285714285713,14,0.5135525910130955,2015.4285714285713,2016,2015,0.17500000000000002,6,0.11743083070471741,0.17500000000000002,0.33,0.04,0.6174999999999999,8,0.23626558905483583,0.6174999999999999,0.95,0.22
W2544,Concord (SuAsCo),"[approximately 2400 feet upstream/north of Randall Road, Berlin]",North Brook,River/Stream,42.398058,-71.658249,2015.4285714285713,14,0.5135525910130955,2015.4285714285713,2016,2015,0.19666666666666668,6,0.0752772652709081,0.19666666666666668,0.31,0.1,0.44875,8,0.13778217798913098,0.44875,0.66,0.21
W2546,Concord (SuAsCo),"[unnamed tributary to Dunsdell Brook, approximately 750 feet upstream/north of Frost Street, Framingham]",Unnamed Tributary,River/Stream,42.3248507,-71.435293,2015,6,0,2015,2015,2015,0.16999999999999998,3,0.07810249675906654,0.16999999999999998,0.22,0.08,1.1433333333333333,3,0.31085902485424693,1.1433333333333333,1.5,0.93
W2619,Quinebaug,"[index site, southwestern quadrant of northern lobe, Holland]",Hamilton Reservoir,Lake,42.05296096,-72.15851801,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.25333333333333335,6,0.15279616051022576,0.25333333333333335,0.56,0.16
W2620,Connecticut,"[index site, north western portion of reservoir, Shutesbury]",Atkins Reservoir,Lake,42.42484642,-72.48672107,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.16333333333333333,6,0.04033195589934447,0.16333333333333333,0.23,0.12
W2621,Westfield,"[index site, north eastern lobe of lake, Becket]",West Branch Walker Brook/Robin Hood Lake,Lake,42.25157365,-73.06217159,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.32,4,0.08831760866327847,0.32,0.45,0.26
W2622,Westfield,"[index site, south eastern quadrant, Becket]",Buckley-Dunton Lake,Lake,42.31238075,-73.13334482,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.2925,4,0.018929694486000907,0.2925,0.32,0.28
W2623,Millers,"[index site, northern portion of lake, Rindge, New Hampshire]",Lake Monomonac,Lake,42.72687692,-71.98870188,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.26333333333333336,6,0.1348579499572297,0.26333333333333336,0.51,0.17
W2625,French,"[index site, northern end of southern lobe, Charlton]",Little River/Buffumville Lake,Lake,42.1169928,-71.90951431,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.2833333333333333,6,0.048027769744874334,0.2833333333333333,0.37,0.24
W2626,Westfield,"[index site, southern end of pond, Chesterfield]",Damon Pond,Lake,42.4122105,-72.83425736,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.35833333333333334,6,0.07277820186475249,0.35833333333333334,0.41,0.26
W2627,Quinebaug,"[index site, just south of center of northern portion (Long Pond) of reservoir, Sturbridge]",East Brimfield Reservoir,Lake,42.12009007,-72.13122415,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.26,4,0.12516655570345725,0.26,0.44,0.17
W2628,Farmington,"[index site, southern end of pond, Sandisfield]",Lower Spectacle Pond,Lake,42.16259277,-73.11804242,2016,2,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.25,2,0,0.25,0.25,0.25
W2629,Chicopee,"[index site, approximate center of lake, Phillipston]",Queen Lake,Lake,42.53538777,-72.11401537,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.185,4,0.020816659994661323,0.185,0.21,0.16
W2630,Housatonic,"[index site, northern end of pond, West Stockbridge]",Card Pond,Lake,42.32791673,-73.36695718,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.40499999999999997,4,0.0544671154612273,0.40499999999999997,0.48,0.36
W2631,Chicopee,"[index site, in southern most portion of pond, Rutland]",Long Pond,Lake,42.35064193,-71.99240896,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.165,6,0.043243496620879306,0.165,0.25,0.14
W2632,Hoosic,"[index site, North Adams]",Windsor Lake,Lake,42.68633588,-73.09319174,2016,2,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.28,2,0.05656854249492382,0.28,0.32,0.24
W2633,Chicopee,"[index site, southern end of pond, Hardwick]",Muddy Brook/Hardwick Pond,Lake,42.3121799,-72.23904354,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.345,4,0.10535653752852739,0.345,0.5,0.27
W2634,Deerfield,"[index site, northeastern end of pond, Plainfield]",Hallockville Pond,Lake,42.55110325,-72.94258179,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.24166666666666667,6,0.04915960401250875,0.24166666666666667,0.3,0.17
W2635,Millers,"[index site, western lobe, Orange]",Tully Pond,Lake,42.636926,-72.24684588,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.18833333333333335,6,0.017224014243685082,0.18833333333333335,0.21,0.17
W2636,Millers,"[index site, Gardner]",Wrights Reservoir,Lake,42.54862493,-71.97261742,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.4166666666666667,6,0.06623191577077223,0.4166666666666667,0.51,0.32
W2638,Housatonic,"[index site, Washington]",Ashley Lake,Lake,42.38136667,-73.16073334,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.27,4,0.16268579122549906,0.27,0.43,0.12
W2639,Connecticut,"[index site, eastern lobe, Conway]",Roaring Brook/Roaring Brook Upper Reservoir,Lake,42.46965247,-72.66562458,2016,4,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.355,4,0.3931496746363485,0.355,0.94,0.12
W2640,French,"[index site, southern end of southern lobe, Leicester]",Sargent Pond,Lake,42.245392,-71.91672999,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.26166666666666666,6,0.030605010483034753,0.26166666666666666,0.29,0.21
W2641,Connecticut,"[deep hole, northern lobe, Easthampton]",Nashawannuck Pond,Lake,42.26464411,-72.66845786,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.8583333333333334,6,0.3395536285576502,0.8583333333333334,1.3,0.36
W2642,Connecticut,"[deep hole, southwestern quadrant, Belchertown]",Arcadia Lake,Lake,42.31250093,-72.42809583,2016,6,0,2016,2016,2016,NA,0,NA,NA,-Inf,Inf,0.22166666666666668,6,0.03311595788538611,0.22166666666666668,0.25,0.18
W2666,Blackstone,"[index site, Leicester]",Kettle Brook Reservoir No. 1,Lake,42.2585509,-71.8916635,2017,8,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.3125,4,0.06652067347825036,0.3125,0.39,0.23
W2668,Concord (SuAsCo),"[index site, Framingham]",Gleasons Pond,Lake,42.2865424,-71.412718,2017,8,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.75,6,0.761892380851784,0.75,2.3,0.35
W2670,Charles,"[index site, southern end of reservoir, Waltham]",Cambridge Reservoir,Lake,42.4102831,-71.2674529,2017,6,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,1.065,4,1.1382296194822321,1.065,2.7,0.24
W2672,Concord (SuAsCo),"[index site, south central lobe, Stow]",Boons Pond,Lake,42.39611,-71.4949986,2017,8,0,2017,2017,2017,0.0475,4,0.015000000000000003,0.0475,0.07,0.04,0.5750000000000001,4,0.14479871085982315,0.5750000000000001,0.78,0.44
W2674,Merrimack,"[index site, north of Lake Shore Drive, Westford]",Nabnasset Pond,Lake,42.6167752,-71.42794,2017,8,0,2017,2017,2017,0.2625,4,0.18080837001274763,0.2625,0.48,0.04,0.8075,4,0.10563301251660548,0.8075,0.94,0.7
W2676,Blackstone,"[index site, Douglas]",Crystal Lake,Lake,42.0475462,-71.7682111,2017,8,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.3466666666666667,6,0.06022181221672647,0.3466666666666667,0.41,0.27
W2678,Merrimack,"[index site, southeastern lobe of lake, Haverhill]",Crystal Lake,Lake,42.7986363,-71.1439465,2017,4,0,2017,2017,2017,0.045,2,0.007071067811865477,0.045,0.05,0.04,0.43499999999999994,2,0.1909188309203678,0.43499999999999994,0.57,0.3
W2680,Merrimack,"[index site, West Newbury]",Upper Artichoke Reservoir,Lake,42.7989549,-70.9325918,2017,4,0,2017,2017,2017,NA,0,NA,NA,-Inf,Inf,0.595,4,0.11958260743101398,0.595,0.77,0.5
W2682,Concord (SuAsCo),"[index site, in portion of reservoir south of Route 30 and north of the rail crossing, Southborough]",Sudbury Reservoir,Lake,42.3019466,-71.5128697,2017,8,0,2017,2017,2017,0.06,2,0.0282842712474619,0.06,0.08,0.04,0.43666666666666665,6,0.17568911937472584,0.43666666666666665,0.74,0.28
W2684,Concord (SuAsCo),"[index site, western lobe, Chelmsford]",Heart Pond,Lake,42.5663185,-71.388142,2017,4,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.475,2,0.007071067811865481,0.475,0.48,0.47
W2686,Nashua,"[index site, Leominster]",Fall Brook Reservoir,Lake,42.4942145,-71.7835053,2017,8,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.14166666666666666,6,0.02136976056643281,0.14166666666666666,0.16,0.11
W2688,Nashua,"[index site, Harvard]",Robbins Pond,Lake,42.5375642,-71.6046167,2017,8,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.4875,4,0.2859341416014068,0.4875,0.91,0.29
W2690,Concord (SuAsCo),"[index site, Northborough]",Little Chauncy Pond,Lake,42.3059341,-71.6172087,2017,8,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.645,4,0.5062608023538856,0.645,1.4,0.35
W2692,Nashua,"[index site, Westminster]",Wachusett Lake,Lake,42.5083102,-71.8811837,2017,8,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.23666666666666666,6,0.17025471114382315,0.23666666666666666,0.58,0.13
W2694,Blackstone,"[index site, Sutton]",Reservoir No. 6,Lake,42.1145632,-71.7422755,2017,2,0,2017,2017,2017,NA,0,NA,NA,-Inf,Inf,0.16,2,0,0.16,0.16,0.16
W2696,Merrimack,"[index site, southeastern lobe of pond, Ashburnham]",Stodge Meadow Pond,Lake,42.6613996,-71.8825117,2017,10,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.2866666666666667,6,0.01632993161855451,0.2866666666666667,0.31,0.27
W2699,Nashua,"[Middle Basin, index site, West Boylston]",Lily Pond,Lake,42.3766553,-71.7695512,2017,6,0,2017,2017,2017,0.0875,4,0.05619905100029121,0.0875,0.15,0.04,0.5900000000000001,2,0.11313708498984763,0.5900000000000001,0.67,0.51
W2701,North Coastal,"[index site, Saugus]",Walden Pond,Lake,42.495176,-71.0050255,2017,6,0,2017,2017,2017,0.1,2,0.08485281374238571,0.1,0.16,0.04,0.7150000000000001,4,0.13674794331177342,0.7150000000000001,0.89,0.56
W2704,Mystic,"[index site, Medford]",South Reservoir,Lake,42.4446923,-71.1158183,2017,6,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.2125,4,0.07804912982645396,0.2125,0.31,0.14
W2706,Concord (SuAsCo),"[index site, Acton]",Barkers Pond,Lake,42.4607823,-71.4322555,2017,8,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,1.8533333333333333,6,2.3325493921172744,1.8533333333333333,6.5,0.48
W2708,Nashua,"[index site, Princeton]",Lower Crow Hill Pond,Lake,42.5168034,-71.8554472,2017,8,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.27999999999999997,6,0.02756809750418044,0.27999999999999997,0.3,0.24
W2710,Ipswich,"[index site, Andover]",Field Pond,Lake,42.6074803,-71.1097834,2017,6,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.3775,4,0.03095695936834452,0.3775,0.42,0.35
W2712,Nashua,"[index site, Ashby]",Fitchburg Reservoir,Lake,42.6487901,-71.8434475,2017,6,0,2017,2017,2017,0.04,2,0,0.04,0.04,0.04,0.18,4,0.024494897427831775,0.18,0.21,0.16
W2715,Ipswich,"[index site, Boxford]",Stiles Pond,Lake,42.6889889,-71.0370628,2017,10,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.41,6,0.15594870951694342,0.41,0.7,0.29
W2717,Concord (SuAsCo),"[index site, Northborough]",Bartlett Pond,Lake,42.3167909,-71.6184564,2017,8,0,2017,2017,2017,0.04,4,0,0.04,0.04,0.04,0.535,4,0.13916417163432065,0.535,0.73,0.4
W2719,Westfield,"[approximately 550 feet downstream of Smith Road, Chester]",Middle Branch Westfield River,River/Stream,42.32285317,-72.92619955,2017,8,0,2017,2017,2017,0.052500000000000005,4,0.018929694486000914,0.052500000000000005,0.08,0.04,0.13325,4,0.045558570360946724,0.13325,0.19,0.093
W2720,Farmington,"[west off Hartland Hollow Road, just upstream of unnamed tributary to northern bank and approximately 350 feet downstream of Pond Brook confluence, Granville]",Hubbard Brook,River/Stream,42.0385568,-72.94065317,2017,8,0,2017,2017,2017,0.052500000000000005,4,0.015000000000000001,0.052500000000000005,0.07,0.04,0.18,4,0.06377042156569664,0.18,0.24,0.12
W2721,Farmington,"[approximately 1/2 mile upstream of MA/CT state line, west of Clark Road, Granville]",Valley Brook,River/Stream,42.04200482,-72.91837725,2017,7,0,2017,2017,2017,0.075,4,0.05196152422706632,0.075,0.15,0.04,0.154,3,0.06919537556802477,0.154,0.22,0.082
W2722,Connecticut,"[approximately 3/4 mile downstream from headwaters (the confluence of Keets and Beaver Meadow brooks, Leyden), south of Keets Brook Road, Bernardston]",Shattuck Brook,River/Stream,42.72088383,-72.59477377,2017,8,0,2017,2017,2017,0.11249999999999999,4,0.05123475382979799,0.11249999999999999,0.18,0.06,0.185,4,0.05196152422706632,0.185,0.25,0.13
W2773,Cape Cod,"[Mill Pond, index site, Harwich/Brewster]",Mill Pond,Lake,41.7254646,-70.0397423,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.8316666666666667,6,0.6874712115184655,0.8316666666666667,2.1,0.35
W2775,Mount Hope Bay (Shore),"[index site, Fall River/Westport]",South Watuppa Pond,Lake,41.671546,-71.126475,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.5083333333333333,6,0.13891244244727205,0.5083333333333333,0.77,0.39
W2778,Taunton,"[index site, in southern lobe near the Ames Pond Dam (NAT ID: MA00347), Abington]",Cleveland Pond,Lake,42.11454642,-70.97910126,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.73,6,0.08318653737234166,0.73,0.83,0.63
W2780,Taunton,"[index site, off eastern tip of Osceola Island, East Bridgewater]",Robbins Pond,Lake,42.006179,-70.906276,2018,6,0,2018,2018,2018,0.045,2,0.007071067811865477,0.045,0.05,0.04,0.7575000000000001,4,0.2573421846491554,0.7575000000000001,0.99,0.52
W2783,South Coastal,"[index site, southern lobe, Plymouth]",Cooks Pond,Lake,41.9207192,-70.6654059,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.5366666666666666,6,0.2006655592438988,0.5366666666666666,0.94,0.39
W2787,South Coastal,"[index site, Plymouth]",Island Pond,Lake,41.811935,-70.5766951,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.3866666666666667,6,0.16243973241379914,0.3866666666666667,0.64,0.26
W2789,Buzzards Bay,"[index site, Plymouth]",Ezekiel Pond,Lake,41.804909,-70.611966,2018,6,0,2018,2018,2018,0.04,2,0,0.04,0.04,0.04,0.2675,4,0.08180260794538685,0.2675,0.39,0.22
W2791,Buzzards Bay,"[index site, Rochester]",Marys Pond,Lake,41.75446,-70.79039,2018,3,0,2018,2018,2018,0.04,1,NA,0.04,0.04,0.04,0.375,2,0.2050609665440988,0.375,0.52,0.23
W2796,Buzzards Bay,"[index site, eastern lobe, Plymouth]",Halfway Pond,Lake,41.852937,-70.614673,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.32166666666666666,6,0.17267503197239217,0.32166666666666666,0.57,0.16
W2798,Cape Cod,"[index site, Falmouth]",Coonamessett Pond,Lake,41.620352,-70.56532,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.5983333333333334,6,0.5204389173252387,0.5983333333333334,1.3,0.19
W2805,Cape Cod,"[index site, west of Santuit Newton Road, Barnstable]",Long Pond,Lake,41.6671004,-70.4441491,2018,9,0,2018,2018,2018,0.44333333333333336,3,0.20207259421636903,0.44333333333333336,0.66,0.26,0.6633333333333333,6,0.12909944487358055,0.6633333333333333,0.88,0.53
W2808,Cape Cod,"[index site, Barnstable]",Shubael Pond,Lake,41.671039,-70.393715,2018,9,0,2018,2018,2018,0.06333333333333334,3,0.0404145188432738,0.06333333333333334,0.11,0.04,0.6666666666666666,6,0.49131117091581245,0.6666666666666666,1.6,0.31
W2810,Cape Cod,"[index site, Chatham]",Stillwater Pond,Lake,41.703389,-69.986116,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,1.09,6,1.0251634016097142,1.09,2.6,0.23
W2812,Cape Cod,"[index site, Dennis/Harwich]",White Pond,Lake,41.7024219,-70.1327421,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.15833333333333333,6,0.03920034013457877,0.15833333333333333,0.23,0.12
W2814,Cape Cod,"[index site, Wellfleet]",Williams Pond,Lake,41.9641053,-70.0077192,2018,9,0,2018,2018,2018,0.04,3,0,0.04,0.04,0.04,0.37,6,0.036331804249169895,0.37,0.43,0.33
W2829,Taunton,"[Maple Street, West Bridgewater]",Hockomock River,River/Stream,41.99230816,-71.04277391,2019,10,0,2019,2019,2019,0.162,5,0.14042791745233568,0.162,0.38,0.04,0.646,5,0.0991463564635635,0.646,0.72,0.48
W2830,Taunton,"[Highland Street, Easton]",Mulberry Meadow Brook,River/Stream,42.01901335,-71.12591191,2019,10,0,2019,2019,2019,0.378,5,0.11562871615649808,0.378,0.5,0.24,0.7,5,0.08573214099741121,0.7,0.83,0.62
W2831,Taunton,"[approximately 900 feet downstream/east of Broad Street (Route 18), Bridgewater]",Town River,River/Stream,41.99502786,-70.97075555,2019,2,0,2019,2019,2019,0.18,1,NA,0.18,0.18,0.18,0.96,1,NA,0.96,0.96,0.96
W2832,Taunton,"[Plain Street, Norton]",Mulberry Meadow Brook,River/Stream,41.9780221,-71.13417172,2019,10,0,2019,2019,2019,0.1408,5,0.05567045895266178,0.1408,0.2,0.076,0.508,5,0.12275992831539125,0.508,0.63,0.34
W2833,Taunton,"[Route 495 southbound exit ramp to Route 123 (Eastman Street), Norton]",Canoe River,River/Stream,41.98177507,-71.16118832,2019,10,0,2019,2019,2019,0.514,5,0.1786896751354146,0.514,0.68,0.27,0.91,5,0.047958315233127186,0.91,0.96,0.84
W2834,Taunton,"[River Street, Halifax]",Winnetuxet River,River/Stream,41.96932455,-70.88343597,2019,10,0,2019,2019,2019,0.189,5,0.08384509526501834,0.189,0.31,0.075,0.61,5,0.11113055385446435,0.61,0.76,0.49
W2835,Taunton,"[Crane Street, Norton]",Threemile River,River/Stream,41.946818,-71.16067131,2019,10,0,2019,2019,2019,0.2014,5,0.08625427525636048,0.2014,0.32,0.087,0.518,5,0.13405222862750174,0.518,0.71,0.38
